ID,target
mp-867753,0.76
mp-9248,0.3
mp-961657,0.04
mp-961667,1.2
mp-971836,0.37
mp-972945,0.3
mp-973092,0.35
mp-974322,0.23
mp-976774,0.47
mp-979751,0.33
mp-979962,0.31
mp-999542,0.29
mp-1008920,0.43
mp-1021328,0.3
mp-1025270,0.32
mp-10279,0.31
mp-10896,0.2
mp-12532,0.34
mp-1263,0.34
mp-13100,0.31
mp-1551,0.26
mp-18895,0.29
mp-2028,0.23
mp-20623,0.4
mp-20952,0.31
mp-22879,0.28
mp-232,0.34
mp-2424,0.31
mp-253,0.35
mp-2680,0.2
mp-27176,0.31
mp-3582,0.23
mp-38605,0.22
mp-4552,0.33
mp-557680,0.34
mp-567817,0.18
mp-569344,0.26
mp-570707,0.26
mp-571367,0.27
mp-603930,0.26
mp-636212,0.48
mp-770107,0.36
mp-861882,0.23
mp-862948,0.25
mp-864939,0.38
mp-867293,0.22
mp-961662,0.63
mp-972793,0.33
mp-974743,0.49
mp-975882,0.19
mp-976727,0.38
mp-977585,0.29
mp-984729,0.24
mp-989537,0.14
mp-1006226,0.31
mp-1016853,0.3
mp-1023939,0.23
mp-1025165,0.22
mp-1025170,0.14
mp-105,0.32
mp-1082,0.23
mp-1115,0.24
mp-11430,0.24
mp-11698,0.23
mp-16321,0.22
mp-2323,0.29
mp-23350,0.26
mp-24287,0.26
mp-260,0.17
mp-29005,0.24
mp-30208,0.3
mp-3398,0.32
mp-34202,0.21
mp-4065,0.25
mp-4824,0.25
mp-546142,0.28
mp-5498,0.26
mp-5508,0.45
mp-567416,0.23
mp-631343,0.28
mp-632296,0.39
mp-644136,0.27
mp-6999,0.2
mp-7879,0.24
mp-7974,0.25
mp-84,0.3
mp-862486,0.34
mp-862619,0.33
mp-862873,0.46
mp-863669,0.37
mp-864662,0.25
mp-864952,0.29
mp-865490,0.3
mp-865793,0.35
mp-865799,0.23
mp-865806,0.38
mp-867120,0.27
mp-961689,0.67
mp-961774,0.3
mp-972099,0.37
mp-973442,0.34
mp-973471,0.19
mp-9743,0.31
mp-974583,0.38
mp-976322,0.34
mp-979269,0.54
mp-9799,0.21
mp-981103,0.2
mp-999484,0.19
mp-1001789,0.36
mp-1007855,0.3
mp-1008376,0.38
mp-1009548,0.39
mp-1017540,0.31
mp-1018012,0.35
mp-1018030,0.24
mp-1018895,0.22
mp-1019052,0.29
mp-1019358,0.28
mp-1019550,0.2
mp-10259,0.35
mp-10736,0.31
mp-10905,0.29
mp-11467,0.36
mp-1563,0.21
mp-1937,0.27
mp-22253,0.3
mp-22633,0.37
mp-2317,0.31
mp-2605,0.21
mp-29400,0.34
mp-30763,0.43
mp-31438,0.28
mp-33107,0.22
mp-3701,0.22
mp-380,0.29
mp-4112,0.35
mp-4163,0.28
mp-4939,0.26
mp-540912,0.23
mp-554462,0.24
mp-568983,0.5
mp-569737,0.44
mp-7824,0.27
mp-862543,0.33
mp-865609,0.34
mp-866185,0.4
mp-8896,0.27
mp-971704,0.61
mp-975425,-0.06
mp-979899,0.28
mp-985287,0.41
mp-989586,0.39
mp-995196,0.67
mp-997055,0.37
mp-998418,0.31
mp-999502,0.29
mp-1025096,0.22
mp-117,0.27
mp-1307,0.17
mp-133,0.3
mp-1423,0.33
mp-1818,0.28
mp-19833,0.36
mp-20265,0.35
mp-20408,0.26
mp-21167,0.4
mp-22318,0.2
mp-22863,0.33
mp-2794,0.33
mp-32884,0.36
mp-3427,0.26
mp-41219,0.69
mp-4395,0.22
mp-445,0.44
mp-4861,0.31
mp-559798,0.36
mp-614006,0.68
mp-631424,0.38
mp-631449,0.71
mp-644424,0.25
mp-644481,0.27
mp-6933,0.15
mp-7064,0.33
mp-755895,0.27
mp-758658,0.29
mp-776097,0.29
mp-8042,0.32
mp-8122,0.2
mp-8372,0.26
mp-861910,0.28
mp-865712,0.33
mp-865925,0.36
mp-867246,0.21
mp-8864,0.29
mp-978950,0.28
mp-979987,0.38
mp-984728,0.36
mvc-15785,0.35
mp-1009639,0.38
mp-1018061,0.24
mp-1019509,0.16
mp-1025017,0.32
mp-10697,0.23
mp-11176,0.33
mp-16317,0.54
mp-16495,0.32
mp-190,0.28
mp-1925,0.33
mp-20662,0.29
mp-22167,0.3
mp-22490,0.25
mp-23184,0.31
mp-24409,0.27
mp-28731,0.21
mp-3048,0.27
mp-36194,0.33
mp-4391,0.27
mp-5526,0.22
mp-556125,0.31
mp-570377,0.27
mp-571126,0.29
mp-573321,0.28
mp-5841,0.35
mp-589,0.41
mp-631464,3.66
mp-676241,0.29
mp-6940,0.38
mp-753798,0.34
mp-754696,0.34
mp-764233,0.27
mp-8097,1.31
mp-862610,0.33
mp-862846,0.16
mp-865215,0.3
mp-865379,0.31
mp-867280,0.28
mp-867874,0.34
mp-8932,0.27
mp-9565,0.23
mp-962076,5.89
mp-971683,0.19
mp-975588,0.47
mp-975801,0.38
mp-977440,0.4
mp-979422,0.47
mvc-7786,0.35
mvc-916,0.34
mp-1008617,0.35
mp-1009048,-0.17
mp-1018724,0.19
mp-1025028,0.34
mp-1025348,0.34
mp-10629,4.41
mp-10884,0.28
mp-11091,0.35
mp-11556,0.52
mp-11917,0.15
mp-1252,0.19
mp-13495,0.39
mp-1525,0.41
mp-1567,0.34
mp-16290,0.36
mp-16493,0.28
mp-1831,0.38
mp-19138,0.37
mp-2450,0.26
mp-2469,0.35
mp-2620,0.22
mp-27707,0.37
mp-2990,0.26
mp-30845,0.32
mp-33018,0.0
mp-36508,-0.45
mp-3944,0.38
mp-551092,0.25
mp-561877,0.25
mp-579,0.28
mp-5918,0.26
mp-601285,0.32
mp-6223,0.34
mp-632172,0.5
mp-7298,0.33
mp-7502,0.28
mp-755352,0.24
mp-865025,0.31
mp-865527,0.27
mp-866181,0.21
mp-866213,0.3
mp-910,0.23
mp-975868,0.22
mp-977356,0.29
mp-982974,0.19
mp-985,0.26
mp-9935,0.23
mp-1002069,0.25
mp-1009544,0.39
mp-1016329,0.23
mp-1025,0.37
mp-1025173,0.25
mp-1025177,0.25
mp-1029490,0.33
mp-1029522,0.17
mp-10913,0.26
mp-10991,0.27
mp-11567,0.25
mp-11824,0.17
mp-1201,0.21
mp-1358,0.3
mp-16365,0.23
mp-16494,0.33
mp-19808,0.26
mp-19953,0.22
mp-22493,0.39
mp-23089,0.21
mp-30347,0.41
mp-30360,0.45
mp-3274,0.36
mp-36738,0.34
mp-4200,0.28
mp-546546,0.3
mp-5637,0.27
mp-569103,0.42
mp-570985,0.16
mp-631548,0.74
mp-761563,0.34
mp-779517,0.25
mp-7956,0.2
mp-862861,0.32
mp-865014,0.28
mp-865406,0.33
mp-866005,0.3
mp-9211,0.24
mp-976971,0.31
mp-977545,0.27
mp-979014,0.25
mp-999088,0.29
mvc-11235,0.55
mp-1009223,0.25
mp-11220,0.24
mp-11291,0.15
mp-1723,0.21
mp-1955,0.29
mp-20965,0.25
mp-21157,0.24
mp-22262,0.3
mp-22465,0.58
mp-23062,0.3
mp-28006,0.34
mp-29623,0.28
mp-30875,0.28
mp-31349,0.43
mp-36940,0.48
mp-561242,0.32
mp-568170,0.28
mp-631323,0.33
mp-669918,0.32
mp-6930,-0.03
mp-761568,0.41
mp-815,0.31
mp-8208,0.33
mp-861876,0.25
mp-862329,0.28
mp-862930,0.19
mp-862938,0.32
mp-865043,0.35
mp-865301,0.26
mp-865810,0.29
mp-866103,0.32
mp-952,0.28
mp-9635,0.38
mp-971924,0.31
mp-972692,0.39
mp-972916,0.28
mp-978269,0.27
mp-981233,0.42
mp-990084,0.26
mp-1002124,0.41
mp-1013643,0.21
mp-1017519,0.5
mp-1018082,0.3
mp-1025161,0.33
mp-1025504,0.27
mp-10755,0.3
mp-11231,0.18
mp-1124,0.31
mp-1213,0.58
mp-12557,0.21
mp-1453,0.34
mp-1681,0.4
mp-19390,0.27
mp-19728,0.29
mp-20856,0.2
mp-2108,0.22
mp-22270,0.26
mp-2234,0.3
mp-23431,0.29
mp-2572,0.24
mp-2808,0.45
mp-2930,0.34
mp-29476,0.34
mp-30759,0.74
mp-30883,0.31
mp-31460,0.33
mp-4768,0.27
mp-551741,0.62
mp-567712,0.29
mp-6543,0.35
mp-675402,0.43
mp-7376,0.22
mp-754542,-0.76
mp-755581,0.26
mp-862365,0.31
mp-862369,0.31
mp-862769,-0.18
mp-867245,0.37
mp-971669,0.27
mp-972741,0.52
mp-972876,0.27
mp-973986,0.24
mp-1025457,0.24
mp-1038837,0.28
mp-10671,0.21
mp-11441,0.27
mp-11456,0.3
mp-12553,0.23
mp-12734,0.29
mp-13302,0.28
mp-1529,0.3
mp-16960,0.32
mp-18766,0.28
mp-18876,0.27
mp-20144,0.27
mp-2034,0.29
mp-20554,0.36
mp-20939,0.41
mp-21289,0.38
mp-21467,0.31
mp-2207,0.24
mp-22159,0.3
mp-22323,0.32
mp-23162,0.24
mp-23425,0.27
mp-2462,0.37
mp-27989,0.27
mp-28044,0.09
mp-2849,0.31
mp-2856,0.22
mp-29950,0.24
mp-3011,0.36
mp-30362,0.43
mp-3498,0.39
mp-3602,0.24
mp-3771,0.28
mp-505198,0.33
mp-568113,0.31
mp-568624,0.33
mp-569849,0.21
mp-570157,0.06
mp-570199,0.38
mp-570826,0.58
mp-867127,0.36
mp-961711,0.32
mp-976075,0.28
mp-976333,0.33
mp-976768,0.22
mp-989523,-0.26
mp-998197,0.27
mp-999117,0.29
mp-1021424,0.29
mp-1029763,0.41
mp-1039074,0.25
mp-1067,0.18
mp-10889,0.3
mp-11234,0.34
mp-19048,0.31
mp-19097,0.27
mp-19120,0.23
mp-20379,1.2
mp-20526,0.21
mp-21168,0.14
mp-22867,0.3
mp-22987,0.25
mp-30493,0.34
mp-30600,0.4
mp-30836,0.32
mp-3217,0.26
mp-34240,0.18
mp-3953,0.31
mp-437,0.33
mp-4608,0.32
mp-4779,0.12
mp-5124,0.43
mp-5409,0.29
mp-5497,0.27
mp-556927,0.34
mp-571513,0.31
mp-5999,0.31
mp-626680,0.25
mp-639727,0.36
mp-644225,0.18
mp-649,0.34
mp-754480,0.28
mp-754516,0.29
mp-754777,0.33
mp-754826,0.39
mp-774,0.28
mp-8439,0.25
mp-862669,0.27
mp-862747,0.3
mp-867815,0.2
mp-91,0.29
mp-9460,0.31
mp-9582,0.22
mp-985280,0.34
mp-1021669,0.41
mp-10314,0.24
mp-11302,0.28
mp-11984,0.21
mp-1233,0.3
mp-13155,0.29
mp-1343,0.34
mp-13947,0.3
mp-14024,0.32
mp-19908,0.32
mp-20120,0.26
mp-20199,0.3
mp-20695,0.28
mp-227,0.33
mp-22993,0.39
mp-23304,0.33
mp-2642,0.45
mp-30930,0.12
mp-31404,0.44
mp-3678,0.27
mp-3751,1.11
mp-4316,0.26
mp-4661,0.31
mp-4846,0.37
mp-505331,0.38
mp-5106,0.26
mp-550908,0.24
mp-554278,0.35
mp-555464,0.38
mp-557266,0.33
mp-557929,0.38
mp-573,0.33
mp-617,0.23
mp-631254,0.76
mp-631410,-5.31
mp-631553,-0.41
mp-6646,0.31
mp-864804,0.38
mp-865010,0.33
mp-865027,0.31
mp-865789,0.36
mp-865918,0.2
mp-976408,0.33
mp-977391,0.36
mp-978851,0.21
mp-982004,0.33
mp-1017377,0.27
mp-13148,0.47
mp-15776,0.23
mp-16514,0.31
mp-21075,0.2
mp-21409,-0.19
mp-22595,0.26
mp-22735,0.26
mp-23050,0.29
mp-23211,0.28
mp-2551,0.39
mp-30560,0.81
mp-4355,0.32
mp-546079,0.37
mp-570293,0.3
mp-610917,0.38
mp-742,0.31
mp-753360,0.26
mp-761716,0.32
mp-774411,0.21
mp-817,0.39
mp-862883,0.33
mp-864769,0.36
mp-865006,0.22
mp-866139,0.34
mp-866271,0.59
mp-975028,0.21
mp-975794,0.33
mp-976419,0.37
mp-979413,0.21
mp-981382,0.38
mp-998890,0.44
mvc-15605,0.27
mp-1002182,-2.89
mp-1022725,0.26
mp-1025205,0.29
mp-1050,0.33
mp-13109,0.26
mp-18724,0.32
mp-18937,0.32
mp-19856,0.35
mp-2076,0.23
mp-21078,0.32
mp-23713,0.22
mp-2525,0.37
mp-27148,0.18
mp-2845,0.39
mp-30780,0.2
mp-33,0.24
mp-33588,0.22
mp-6654,0.28
mp-676416,0.24
mp-765406,0.3
mp-8016,0.3
mp-8191,0.3
mp-850274,0.48
mp-8624,0.23
mp-862936,0.55
mp-864798,0.32
mp-864941,0.3
mp-865181,0.31
mp-865281,0.35
mp-865460,0.13
mp-865737,0.38
mp-866156,0.32
mp-867222,0.28
mp-867863,0.35
mp-9580,-0.59
mp-976751,0.28
mp-979423,0.22
mvc-13997,0.37
mp-1007778,-0.03
mp-1008632,0.32
mp-1008820,0.38
mp-1008931,0.5
mp-10165,0.23
mp-1019612,0.31
mp-1025306,0.37
mp-1039305,-47.53
mp-11471,0.33
mp-11879,0.26
mp-12798,0.31
mp-135,0.36
mp-14070,0.3
mp-1828,0.44
mp-189,0.29
mp-1944,0.19
mp-20112,0.32
mp-2062,0.3
mp-21092,0.42
mp-21879,0.3
mp-22966,0.31
mp-2991,0.27
mp-30766,0.2
mp-30866,0.3
mp-3102,0.26
mp-3862,0.22
mp-4075,0.3
mp-443,0.4
mp-4634,0.29
mp-541037,0.36
mp-555014,0.4
mp-556911,0.35
mp-570276,0.31
mp-571030,0.37
mp-62,0.48
mp-631316,-0.05
mp-661,0.24
mp-7159,0.24
mp-7303,0.29
mp-752426,0.23
mp-753826,0.29
mp-865109,0.31
mp-865202,0.44
mp-865963,0.29
mp-867156,0.33
mp-867779,0.31
mp-8962,0.32
mp-9258,0.24
mp-9479,0.25
mp-972087,0.23
mp-972978,0.66
mp-973830,0.54
mp-974307,0.38
mp-974827,0.39
mp-979289,0.27
mp-980044,0.3
mp-984719,0.42
mp-9958,0.22
mp-998883,0.4
mp-999257,0.33
mvc-11231,0.64
mp-1001023,0.27
mp-1008275,0.19
mp-1008631,0.29
mp-1018849,0.32
mp-1019319,0.26
mp-1021478,0.26
mp-1029444,0.3
mp-1029832,0.51
mp-1029903,0.28
mp-1039073,0.35
mp-10611,0.22
mp-11301,0.26
mp-11468,0.3
mp-16726,0.19
mp-178,0.29
mp-2061,0.31
mp-22144,0.26
mp-22716,0.33
mp-27145,0.24
mp-29259,0.35
mp-30485,0.32
mp-30648,0.29
mp-4051,-0.28
mp-4253,0.32
mp-4826,0.28
mp-5015,0.34
mp-5129,0.24
mp-556536,0.34
mp-560242,0.3
mp-561536,0.34
mp-567626,0.56
mp-567679,0.66
mp-568541,0.2
mp-570822,0.35
mp-6178,1.01
mp-631409,-0.79
mp-672645,0.3
mp-675,0.32
mp-6982,0.41
mp-7498,0.27
mp-8023,0.55
mp-863724,0.56
mp-864807,0.35
mp-865841,0.38
mp-866109,0.31
mp-973353,0.45
mvc-14558,0.23
mp-1001785,0.52
mp-1001835,0.28
mp-1011860,0.25
mp-1018629,0.45
mp-1038879,0.42
mp-10716,0.32
mp-11157,0.19
mp-11369,0.3
mp-11444,0.28
mp-11522,0.3
mp-12684,0.24
mp-12760,0.29
mp-16501,0.42
mp-1677,0.2
mp-18767,0.23
mp-22150,0.32
mp-22636,0.33
mp-22746,0.25
mp-22967,0.24
mp-23029,0.39
mp-27,0.46
mp-2857,0.19
mp-30034,0.34
mp-30404,0.34
mp-30455,0.3
mp-33997,0.28
mp-3791,0.27
mp-4864,0.21
mp-4889,0.32
mp-542136,0.27
mp-568656,0.16
mp-631274,1.08
mp-67,0.26
mp-754850,0.25
mp-755543,0.28
mp-7948,0.33
mp-8398,0.24
mp-862291,0.29
mp-862548,0.25
mp-862830,0.4
mp-865362,0.34
mp-9561,0.18
mp-961686,0.41
mp-972156,0.27
mp-974335,0.24
mp-974527,0.3
mp-975883,0.36
mp-976414,0.22
mp-979715,0.26
mp-991,0.32
mp-999118,0.42
mp-1009696,0.4
mp-1009756,0.32
mp-1016880,0.4
mp-1017532,0.24
mp-10878,0.19
mp-12077,0.24
mp-12571,0.18
mp-1403,0.29
mp-1473,0.29
mp-1515,0.2
mp-15685,0.25
mp-15988,0.24
mp-20055,0.31
mp-2667,0.25
mp-30536,0.25
mp-30820,0.3
mp-31059,0.36
mp-3587,0.32
mp-3686,0.27
mp-399,0.26
mp-4809,0.17
mp-4984,0.28
mp-5042,0.26
mp-5158,0.31
mp-5632,0.31
mp-568177,0.2
mp-569593,0.25
mp-569858,0.33
mp-580886,0.25
mp-631412,0.46
mp-636056,-0.34
mp-675798,0.3
mp-6927,0.37
mp-7420,0.22
mp-7478,0.25
mp-754892,0.5
mp-8601,0.31
mp-861733,0.41
mp-861905,0.43
mp-867274,0.28
mp-867288,0.35
mp-9124,0.21
mp-976125,0.59
mp-978507,0.26
mp-978797,0.27
mp-979265,0.39
mp-979614,0.27
mp-979951,-0.09
mp-980905,0.51
mp-1009133,0.28
mp-1009753,0.95
mp-1018043,0.36
mp-1019740,0.22
mp-1025207,0.17
mp-10919,0.3
mp-12778,0.32
mp-13937,0.65
mp-14587,0.27
mp-188,0.32
mp-20452,0.26
mp-20983,0.23
mp-22725,0.33
mp-23299,0.3
mp-24147,0.27
mp-2529,0.33
mp-30784,0.29
mp-3203,0.3
mp-33708,0.33
mp-37153,0.46
mp-4170,0.3
mp-4510,0.15
mp-4551,0.11
mp-569204,0.32
mp-570454,0.55
mp-624929,0.25
mp-639755,0.72
mp-684709,0.18
mp-7541,0.25
mp-768864,0.26
mp-778,0.32
mp-7830,0.71
mp-862362,0.31
mp-862699,0.28
mp-931,0.3
mp-961673,0.28
mp-972327,0.3
mp-974315,0.43
mp-984718,0.14
mp-1016850,0.32
mp-1017466,0.35
mp-1018015,0.4
mp-1019743,0.23
mp-1025265,0.31
mp-1025266,0.3
mp-12006,0.33
mp-13061,0.36
mp-1472,0.14
mp-19019,0.33
mp-19080,0.32
mp-20423,0.39
mp-2194,0.2
mp-2360,0.21
mp-29463,0.22
mp-3042,0.3
mp-4494,0.32
mp-505517,0.25
mp-510488,0.28
mp-559092,0.3
mp-560963,0.14
mp-568564,0.39
mp-571185,1.2
mp-607,0.49
mp-6353,0.25
mp-7845,0.33
mp-863690,0.3
mp-864940,0.29
mp-889,0.21
mp-9318,0.19
mp-9556,0.19
mp-978547,0.36
mp-989512,0.3
mp-9923,0.18
mp-998234,0.33
mp-1008483,0.42
mp-10162,0.29
mp-1016876,0.37
mp-10178,0.34
mp-1018134,0.29
mp-1018851,0.5
mp-1025393,0.28
mp-1029659,0.25
mp-1029702,0.29
mp-12058,0.24
mp-12109,0.38
mp-12697,0.24
mp-13992,0.38
mp-142,0.22
mp-14549,0.41
mp-16253,0.25
mp-2039,0.39
mp-25385,0.32
mp-486,0.23
mp-5350,0.23
mp-552857,0.26
mp-557523,0.18
mp-559264,0.24
mp-559847,0.38
mp-569017,0.26
mp-570485,0.19
mp-631388,0.43
mp-722913,0.24
mp-754311,0.21
mp-7798,0.26
mp-7976,0.25
mp-8470,0.31
mp-861663,0.26
mp-864936,0.3
mp-866018,0.29
mp-866127,0.31
mp-9270,0.25
mp-973066,0.62
mp-997182,0.27
mp-998980,0.21
mp-1014257,0.24
mp-1025158,0.34
mp-1029542,0.22
mp-10312,0.3
mp-10699,0.32
mp-10853,0.2
mp-11597,0.33
mp-1285,0.31
mp-1394,0.34
mp-15642,0.19
mp-15803,0.33
mp-20238,0.26
mp-20738,0.22
mp-22469,0.34
mp-22875,0.36
mp-27275,0.26
mp-29750,0.34
mp-30572,0.27
mp-30721,0.49
mp-3591,0.3
mp-558137,0.22
mp-567789,0.24
mp-568746,0.35
mp-569544,0.25
mp-569960,0.28
mp-570960,0.35
mp-6521,0.3
mp-673247,0.31
mp-697111,0.3
mp-736,0.17
mp-755089,0.28
mp-7554,0.57
mp-757,0.16
mp-8212,0.34
mp-858,0.2
mp-865666,0.58
mp-866056,0.39
mp-867117,0.34
mp-867216,0.31
mp-9711,0.26
mp-976847,0.37
mp-977152,0.33
mp-977553,0.32
mp-1001571,0.23
mp-1024067,0.3
mp-1038818,3.82
mp-112,0.24
mp-11488,-0.0
mp-1240,0.33
mp-15987,0.27
mp-19005,0.3
mp-19870,0.36
mp-2118,0.22
mp-21343,0.22
mp-22309,0.23
mp-22565,0.3
mp-22717,0.31
mp-23202,0.25
mp-23860,0.3
mp-28084,0.29
mp-30570,0.41
mp-3717,0.28
mp-40189,0.6
mp-4181,0.3
mp-4251,0.28
mp-505554,0.24
mp-5112,0.21
mp-541837,0.22
mp-557958,0.38
mp-561067,0.3
mp-567441,0.28
mp-567617,0.26
mp-568469,0.29
mp-7032,0.26
mp-7786,0.29
mp-7961,-0.09
mp-850878,0.23
mp-865158,0.3
mp-867805,0.1
mp-961645,0.55
mp-961699,-3.24
mp-971833,0.34
mp-973217,0.36
mp-973890,0.31
mp-977128,0.39
mp-977407,0.24
mp-9921,0.27
mp-997024,0.32
mp-999576,0.29
mp-1008506,0.19
mp-1013704,0.18
mp-1018066,0.31
mp-1025557,0.26
mp-12265,0.32
mp-1432,0.24
mp-16272,0.18
mp-1731,0.41
mp-1879,0.21
mp-18965,0.35
mp-19214,0.33
mp-19991,0.29
mp-20185,0.19
mp-20272,0.31
mp-20661,0.25
mp-20872,0.52
mp-22731,0.39
mp-22880,0.27
mp-22883,0.24
mp-22950,0.29
mp-25,0.28
mp-2606,0.32
mp-28357,0.44
mp-28602,0.24
mp-29133,0.27
mp-30741,0.28
mp-30744,0.27
mp-30872,0.27
mp-31178,0.23
mp-34903,0.29
mp-3499,0.45
mp-504974,0.36
mp-5410,0.28
mp-5438,0.3
mp-547125,0.32
mp-555,0.29
mp-556487,0.34
mp-557772,0.35
mp-569802,0.96
mp-6073,0.27
mp-754125,0.51
mp-7754,0.27
mp-864732,0.14
mp-865324,0.26
mp-865496,0.26
mp-867926,0.93
mp-9575,0.17
mp-971985,0.39
mp-973887,0.36
mp-976319,0.51
mp-979961,0.32
mp-980193,0.3
mp-996990,0.27
mp-1004377,0.47
mp-1005727,0.35
mp-1008601,0.43
mp-1029779,0.29
mp-12564,0.44
mp-13032,0.34
mp-13272,0.19
mp-14018,0.25
mp-20612,0.28
mp-20997,0.35
mp-21309,0.16
mp-22221,0.41
mp-22912,0.31
mp-2367,0.33
mp-2410,0.33
mp-2592,0.17
mp-31907,0.27
mp-34418,0.43
mp-3567,0.39
mp-5459,0.3
mp-5566,0.31
mp-567116,0.35
mp-569451,0.42
mp-569674,0.28
mp-570428,0.25
mp-571419,0.22
mp-571594,0.28
mp-5749,0.22
mp-640073,0.34
mp-675078,0.3
mp-6907,0.47
mp-7048,0.27
mp-7288,0.29
mp-753495,0.24
mp-754375,0.27
mp-768680,0.26
mp-776490,0.24
mp-861672,0.33
mp-861956,0.35
mp-863733,0.38
mp-864782,0.27
mp-865373,0.32
mp-867229,0.32
mp-9027,0.24
mp-972042,0.32
mp-975639,0.26
mp-977194,0.41
mp-1007906,0.21
mp-1008279,0.28
mp-1016999,0.27
mp-1017531,0.32
mp-1017626,0.34
mp-1018079,0.38
mp-1018770,0.21
mp-1022804,0.21
mp-1025172,0.24
mp-1025219,0.21
mp-1025277,0.24
mp-10474,0.28
mp-11388,0.36
mp-11480,0.43
mp-12098,0.22
mp-12546,0.34
mp-13452,0.32
mp-15687,0.22
mp-1580,0.31
mp-17783,0.28
mp-20436,0.29
mp-2513,0.25
mp-2644,0.28
mp-30033,0.33
mp-30758,0.24
mp-31168,0.31
mp-4499,0.3
mp-541,0.3
mp-560553,0.25
mp-561490,0.29
mp-567807,0.3
mp-568320,0.3
mp-569366,0.32
mp-570097,0.17
mp-570747,0.21
mp-571655,0.37
mp-603251,1.12
mp-643062,0.37
mp-708,0.25
mp-7112,0.2
mp-7434,0.32
mp-7542,0.21
mp-754698,0.36
mp-766454,0.32
mp-861658,0.31
mp-862725,0.33
mp-864788,0.3
mp-864910,0.3
mp-865117,0.24
mp-865174,0.34
mp-865871,0.45
mp-866008,0.37
mp-867147,0.47
mp-867364,1.13
mp-961647,-16.27
mp-971864,0.32
mp-973653,0.35
mp-976406,-0.41
mp-977182,0.41
mp-977354,0.31
mp-979933,0.33
mp-9827,0.28
mp-989529,0.39
mp-1001826,0.45
mp-10041,0.35
mp-10057,0.21
mp-1018140,0.35
mp-1018144,0.37
mp-12724,0.34
mp-15805,0.26
mp-1811,0.39
mp-19895,0.29
mp-20466,0.31
mp-2075,0.17
mp-20828,0.38
mp-22904,0.32
mp-2291,0.4
mp-23116,0.3
mp-2560,0.32
mp-27882,0.26
mp-28077,0.04
mp-31498,0.33
mp-328,0.42
mp-38725,0.28
mp-4368,0.34
mp-44,0.2
mp-4666,0.28
mp-510623,0.34
mp-5451,0.32
mp-569989,0.28
mp-570835,0.28
mp-5739,0.24
mp-5908,0.18
mp-626620,0.29
mp-7911,0.3
mp-8039,0.25
mp-8224,-0.32
mp-862316,0.29
mp-862376,0.31
mp-865907,0.36
mp-867786,0.28
mp-9383,0.2
mp-971950,0.46
mp-972511,0.34
mp-976261,0.01
mp-977547,0.32
mp-978271,0.17
mp-979039,0.4
mp-981207,0.21
mp-989399,0.3
mp-996981,0.41
mp-999439,0.41
mvc-11693,0.37
mp-1002081,0.29
mp-1016200,0.29
mp-1025473,0.25
mp-1029258,0.23
mp-10485,0.18
mp-10627,0.42
mp-10932,0.28
mp-11280,0.29
mp-12923,0.34
mp-1533,0.37
mp-16328,3.76
mp-1769,0.37
mp-19004,0.25
mp-19418,0.26
mp-20382,0.28
mp-20473,0.39
mp-21489,0.31
mp-21888,0.41
mp-22056,0.28
mp-22179,0.27
mp-22246,0.17
mp-22719,0.29
mp-2596,0.27
mp-2786,0.32
mp-30180,0.23
mp-3210,0.19
mp-36066,0.12
mp-514,0.28
mp-531611,0.15
mp-5407,0.28
mp-567681,0.29
mp-569567,0.07
mp-647164,0.4
mp-675045,0.3
mp-6997,0.23
mp-777595,0.35
mp-7954,0.32
mp-861628,0.31
mp-861992,0.4
mp-862832,0.31
mp-865786,0.32
mp-9035,0.23
mp-972116,0.79
mp-972965,0.49
mp-973088,0.08
mp-973750,0.34
mp-975208,0.31
mp-976122,0.41
mp-978279,0.26
mp-979073,0.23
mp-980429,0.32
mp-985282,0.37
mp-9924,-0.13
mp-999127,0.23
mp-1008681,1.02
mp-1011695,0.32
mp-1018717,0.32
mp-1025353,0.38
mp-1029374,0.24
mp-1029469,0.29
mp-10861,0.4
mp-10879,0.43
mp-11313,0.34
mp-11392,0.29
mp-11507,0.32
mp-1418,0.3
mp-15791,0.23
mp-165,0.22
mp-19237,0.41
mp-20685,0.25
mp-21253,0.04
mp-2157,0.28
mp-23,0.29
mp-23475,0.29
mp-2686,0.31
mp-30410,0.38
mp-31184,0.28
mp-35397,0.27
mp-4071,0.19
mp-5285,0.32
mp-546794,0.06
mp-567290,0.38
mp-567513,0.25
mp-569066,0.27
mp-569803,0.22
mp-628773,0.35
mp-684591,0.26
mp-768,0.19
mp-862868,0.37
mp-864747,0.46
mp-866222,0.26
mp-866296,0.49
mp-867270,0.27
mp-972058,0.3
mp-972160,0.74
mp-973627,0.18
mp-978964,0.29
mp-979294,0.32
mp-1014373,0.41
mp-1016845,0.41
mp-1018020,0.38
mp-1018050,0.21
mp-1029347,0.27
mp-11361,0.3
mp-11453,0.3
mp-12772,0.29
mp-1545,0.31
mp-19877,0.37
mp-2117,0.19
mp-23879,0.08
mp-2677,0.35
mp-27462,0.29
mp-29356,0.27
mp-30790,0.41
mp-33618,0.33
mp-3618,0.24
mp-4264,0.29
mp-541487,0.25
mp-570112,0.29
mp-5723,0.28
mp-582034,0.16
mp-631317,0.47
mp-643243,0.3
mp-753746,0.23
mp-813,0.19
mp-8540,0.28
mp-862336,0.35
mp-862887,0.32
mp-863698,0.25
mp-863739,0.33
mp-864943,0.29
mp-865021,0.3
