ids,target,prediction 
mp-861888,0.47,0.23072676
mp-862364,0.3,0.33919787
mp-862962,0.27,0.26124167
mp-865979,0.34,0.14893554
mp-866063,0.26,0.19770248
mp-944,0.24,0.8484095
mp-974330,0.22,-0.31922427
mp-976262,0.23,0.06342603
mvc-3978,0.32,-0.059266552
mp-10261,0.41,0.4174828
mp-11883,0.36,-0.7069554
mp-1200,0.36,0.20735945
mp-15796,0.23,0.22806989
mp-19133,0.33,0.197704
mp-2050,0.26,0.23142861
mp-21117,0.24,0.4340095
mp-2132,0.29,0.1143374
mp-29396,0.35,0.44242507
mp-30419,0.42,0.39829415
mp-504,0.36,0.23552714
mp-560927,0.27,0.21488844
mp-567203,0.26,0.18163677
mp-569228,0.62,-0.302357
mp-569594,0.31,-0.083895504
mp-5720,0.29,0.18579732
mp-631342,0.52,0.7431591
mp-672374,0.3,0.35345823
mp-6950,0.24,0.14732341
mp-754815,0.28,0.06827797
mp-768479,0.3,0.2107924
mp-820,0.35,0.42274696
mp-864629,0.34,0.21741979
mp-865919,0.36,0.2936222
mp-865995,0.43,0.34757173
mp-961667,1.2,-0.47550714
mp-971836,0.37,0.37335503
mp-972945,0.3,0.4144228
mp-974322,0.23,0.4155643
mp-999542,0.29,-0.14834137
mp-1008920,0.43,-0.23665757
mp-1021328,0.3,-0.25610268
mp-1025270,0.32,0.2890026
mp-10279,0.31,0.1939895
mp-10896,0.2,-0.013651416
mp-12532,0.34,0.32566202
mp-1263,0.34,0.28351492
mp-13100,0.31,0.26543182
mp-2028,0.23,0.32031947
mp-20623,0.4,0.3778004
mp-232,0.34,0.36678976
mp-2424,0.31,0.24229066
mp-253,0.35,0.118758544
mp-2680,0.2,0.19912319
mp-27176,0.31,0.08224334
mp-3582,0.23,-0.079873875
mp-38605,0.22,-0.11212832
mp-4552,0.33,0.17079373
mp-557680,0.34,0.2691949
mp-567817,0.18,-0.14321968
mp-569344,0.26,0.10636173
mp-570707,0.26,0.26155645
mp-571367,0.27,0.06970127
mp-603930,0.26,-0.01486434
mp-861882,0.23,0.29140705
mp-862948,0.25,0.38686454
mp-864939,0.38,0.42500633
mp-867293,0.22,0.21662168
mp-961662,0.63,1.269921
mp-975882,0.19,0.32577693
mp-976727,0.38,0.49061882
mp-977585,0.29,0.13647504
mp-984729,0.24,-0.5256661
mp-989537,0.14,0.42814332
mp-1006226,0.31,-0.46568936
mp-1016853,0.3,0.028512076
mp-1023939,0.23,0.23679481
mp-1025165,0.22,-0.18112214
mp-1025170,0.14,0.5845739
mp-1082,0.23,0.7591368
mp-1115,0.24,0.25859028
mp-11430,0.24,0.09597768
mp-11698,0.23,0.17924003
mp-2323,0.29,0.4242553
mp-24287,0.26,0.46783113
mp-260,0.17,-0.072452515
mp-29005,0.24,-0.079518184
mp-30208,0.3,0.28753835
mp-34202,0.21,-0.6387937
mp-546142,0.28,0.58340704
mp-5498,0.26,0.39956176
mp-5508,0.45,0.19160436
mp-567416,0.23,0.40678072
mp-631343,0.28,0.16023381
mp-632296,0.39,0.52319056
mp-644136,0.27,0.463966
mp-6999,0.2,-0.012750924
mp-7879,0.24,0.5838448
mp-862486,0.34,0.25839084
mp-862873,0.46,0.43990916
mp-864662,0.25,0.57534343
mp-864952,0.29,0.83880883
mp-865490,0.3,-0.04765956
mp-865793,0.35,0.24433194
mp-973471,0.19,0.22409408
mp-9743,0.31,0.3863232
mp-974583,0.38,0.29246294
mp-976322,0.34,0.53164047
mp-979269,0.54,0.36674643
mp-981103,0.2,-0.4218328
mp-999484,0.19,1.1868291
mp-1008376,0.38,0.14797337
mp-1009548,0.39,0.4477964
mp-1017540,0.31,0.4344229
mp-1018030,0.24,-0.35849088
mp-1019052,0.29,0.15809633
mp-1019358,0.28,0.038222864
mp-1019550,0.2,0.49868256
mp-11467,0.36,0.07554291
mp-1563,0.21,0.3870781
mp-1937,0.27,0.3498152
mp-22633,0.37,0.4728458
mp-2317,0.31,0.34944713
mp-2605,0.21,-1.1302043
mp-29400,0.34,0.3300683
mp-30763,0.43,0.31407583
mp-31438,0.28,0.39385563
mp-33107,0.22,0.060919926
mp-4112,0.35,0.19658418
mp-4163,0.28,0.43967348
mp-4939,0.26,0.18224274
mp-554462,0.24,0.3527618
mp-568983,0.5,-0.028247312
mp-569737,0.44,0.18880574
mp-7824,0.27,0.32130605
mp-862543,0.33,0.3143322
mp-971704,0.61,0.090421006
mp-989586,0.39,0.72826964
mp-995196,0.67,-0.16433498
mp-997055,0.37,0.5261473
mp-998418,0.31,0.1812671
mp-117,0.27,-0.33991838
mp-1307,0.17,0.33546883
mp-133,0.3,-0.1634239
mp-1423,0.33,1.1537827
mp-19833,0.36,0.27069283
mp-21167,0.4,0.055949017
mp-22318,0.2,0.053951934
mp-22863,0.33,0.21855073
mp-32884,0.36,0.06785025
mp-3427,0.26,0.36185485
mp-41219,0.69,0.19053768
mp-4395,0.22,0.32076186
mp-445,0.44,0.24139737
mp-4861,0.31,0.3325786
mp-559798,0.36,0.1900252
mp-631424,0.38,0.08695875
mp-631449,0.71,-0.07436292
mp-644424,0.25,0.31675553
mp-644481,0.27,-0.28003985
mp-6933,0.15,-0.10259871
mp-7064,0.33,-0.0793816
mp-755895,0.27,0.044405088
mp-776097,0.29,0.16016771
mp-8042,0.32,0.07224874
mp-8372,0.26,-1.6802888
mp-865712,0.33,0.3515365
mp-867246,0.21,0.12681906
mp-978950,0.28,0.35289234
mp-984728,0.36,0.38784075
mvc-15785,0.35,0.08038418
mp-1009639,0.38,1.1198934
mp-1018061,0.24,1.1270412
mp-1019509,0.16,0.008085817
mp-1025017,0.32,0.2635315
mp-10697,0.23,0.275079
mp-11176,0.33,-2.5261137
mp-16495,0.32,0.22665279
mp-1925,0.33,-0.23931779
mp-20662,0.29,0.18693791
mp-22167,0.3,0.40562117
mp-22490,0.25,0.30434668
mp-23184,0.31,0.2777326
mp-24409,0.27,0.3352403
mp-28731,0.21,-0.32614535
mp-4391,0.27,0.11700229
mp-5526,0.22,0.12557141
mp-556125,0.31,0.22918577
mp-570377,0.27,0.5461469
mp-571126,0.29,0.36410248
mp-5841,0.35,-0.05639039
mp-589,0.41,0.21775146
mp-631464,3.66,0.7483021
mp-6940,0.38,-0.26454908
mp-753798,0.34,0.2743079
mp-754696,0.34,0.035896137
mp-764233,0.27,0.20326959
mp-8097,1.31,0.40573502
mp-862610,0.33,0.342048
mp-862846,0.16,0.2921793
mp-865215,0.3,0.35732925
mp-867280,0.28,0.322964
mp-867874,0.34,0.10769768
mp-8932,0.27,0.2549839
mp-962076,5.89,-0.4117812
mp-971683,0.19,-0.27631572
mp-975588,0.47,0.1490237
mp-975801,0.38,0.41358232
mp-979422,0.47,0.42074794
mvc-7786,0.35,0.36116886
mvc-916,0.34,0.31954598
mp-1008617,0.35,-0.5165277
mp-1018724,0.19,0.21712165
mp-1025028,0.34,0.25089675
mp-1025348,0.34,0.17228661
mp-10629,4.41,0.12532134
mp-16290,0.36,0.3230906
mp-16493,0.28,0.24464543
mp-1831,0.38,0.32102215
mp-19138,0.37,0.39064574
mp-2450,0.26,0.23220901
mp-2469,0.35,0.3855263
mp-30845,0.32,0.54352546
mp-33018,0.0,0.19998823
mp-36508,-0.45,0.14292593
mp-3944,0.38,0.58480525
mp-579,0.28,-0.061419502
mp-6223,0.34,0.21967389
mp-632172,0.5,-0.12828523
mp-7298,0.33,0.27000296
mp-7502,0.28,0.39337915
mp-755352,0.24,-0.10383182
mp-865527,0.27,0.34150964
mp-866181,0.21,0.32978207
mp-975868,0.22,0.33247566
mp-985,0.26,-0.031631008
mp-9935,0.23,-0.41379237
mp-1002069,0.25,-0.042644203
mp-1009544,0.39,-0.4380933
mp-1016329,0.23,0.45791215
mp-1025173,0.25,0.33196074
mp-1029490,0.33,0.43103427
mp-1029522,0.17,0.32833147
mp-10913,0.26,-0.10593641
mp-11567,0.25,-0.12228009
mp-16365,0.23,0.007923245
mp-19808,0.26,0.1310622
mp-22493,0.39,0.39426023
mp-23089,0.21,0.027990878
mp-30347,0.41,0.44307792
mp-30360,0.45,0.52696854
mp-3274,0.36,0.38674474
mp-36738,0.34,0.23255475
mp-546546,0.3,0.20985903
mp-5637,0.27,-0.073285684
mp-569103,0.42,-0.016097173
mp-761563,0.34,0.19254167
mp-7956,0.2,0.32721192
mp-862861,0.32,0.23515736
mp-865014,0.28,0.30801708
mp-865406,0.33,0.33657646
mp-9211,0.24,0.11383988
mp-976971,0.31,0.6449414
mp-977545,0.27,0.37949795
mp-999088,0.29,-0.026388988
mp-11220,0.24,0.31571203
mp-11291,0.15,0.06281121
mp-1955,0.29,0.38539112
mp-20965,0.25,0.417224
mp-21157,0.24,0.167125
mp-22465,0.58,0.14231135
mp-23062,0.3,0.19458567
mp-29623,0.28,0.32829988
mp-561242,0.32,0.4238913
mp-631323,0.33,0.46179074
mp-669918,0.32,0.3635438
mp-6930,-0.03,0.45441073
mp-815,0.31,0.38216692
mp-8208,0.33,0.30897266
mp-862329,0.28,0.08374326
mp-862930,0.19,0.27734303
mp-862938,0.32,0.22588871
mp-865043,0.35,0.2892719
mp-865301,0.26,0.50280863
mp-865810,0.29,0.29892248
mp-952,0.28,0.40676874
mp-9635,0.38,0.4115951
mp-972692,0.39,0.23066537
mp-972916,0.28,0.07513259
mp-978269,0.27,0.21798752
mp-981233,0.42,0.23460214
mp-990084,0.26,-0.1527362
mp-1002124,0.41,0.61273676
mp-1017519,0.5,-32.14528
mp-1018082,0.3,0.19827609
mp-10755,0.3,0.60676986
mp-11231,0.18,0.52630204
mp-1213,0.58,0.21884643
mp-12557,0.21,0.33805853
mp-1681,0.4,0.32470924
mp-19390,0.27,-0.0006596893
mp-19728,0.29,0.3235023
mp-22270,0.26,-0.11601813
mp-23431,0.29,0.19530766
mp-2930,0.34,0.13658561
mp-29476,0.34,0.39118797
mp-30759,0.74,0.3406481
mp-30883,0.31,0.42956483
mp-31460,0.33,0.1360227
mp-567712,0.29,0.31865823
mp-6543,0.35,0.48313874
mp-7376,0.22,0.044008747
mp-754542,-0.76,-0.13185717
mp-862365,0.31,0.39119208
mp-862769,-0.18,0.37746507
mp-867245,0.37,0.37649524
mp-971669,0.27,0.2088023
mp-972741,0.52,0.14837448
mp-972876,0.27,0.45268434
mp-973986,0.24,0.404186
mp-1025457,0.24,0.24033849
mp-1038837,0.28,0.029965743
mp-11441,0.27,0.46949238
mp-12734,0.29,0.43308878
mp-13302,0.28,0.21726798
mp-1529,0.3,-0.21252723
mp-16960,0.32,-0.018889591
mp-18876,0.27,0.20413895
mp-20144,0.27,0.05945812
mp-20939,0.41,0.54079145
mp-21289,0.38,0.36029494
mp-21467,0.31,0.3635611
mp-2207,0.24,0.10619883
mp-22323,0.32,0.24548112
mp-23162,0.24,-2.1488066
mp-23425,0.27,0.422324
mp-2462,0.37,0.26803732
mp-27989,0.27,-0.36500305
mp-28044,0.09,0.09915136
mp-2849,0.31,0.35591286
mp-2856,0.22,-0.060965464
mp-29950,0.24,0.532118
mp-3011,0.36,0.4832179
mp-30362,0.43,0.43027133
mp-3498,0.39,0.32570243
mp-3602,0.24,0.152178
mp-3771,0.28,0.29090792
mp-505198,0.33,0.13413312
mp-568113,0.31,0.40236604
mp-568624,0.33,0.46726477
mp-570157,0.06,0.17430685
mp-570199,0.38,0.14516701
mp-961711,0.32,0.2279952
mp-976075,0.28,0.37599826
mp-976333,0.33,0.366863
mp-976768,0.22,1.1551406
mp-998197,0.27,0.21021526
mp-1021424,0.29,0.32038802
mp-1039074,0.25,-13.794567
mp-1067,0.18,0.5645597
mp-10889,0.3,0.38900512
mp-11234,0.34,0.2763747
mp-19048,0.31,0.06346224
mp-19097,0.27,0.2518676
mp-19120,0.23,0.22068764
mp-20379,1.2,0.79132336
mp-21168,0.14,0.09561305
mp-22867,0.3,0.28794885
mp-22987,0.25,0.2327088
mp-30600,0.4,0.01861173
mp-3217,0.26,0.24254523
mp-34240,0.18,0.014178142
mp-3953,0.31,-0.41259223
mp-437,0.33,0.053103104
mp-4608,0.32,0.091208145
mp-5124,0.43,0.32748377
mp-5409,0.29,0.22156702
mp-5497,0.27,0.12476401
mp-556927,0.34,0.14577915
mp-571513,0.31,0.40377486
mp-5999,0.31,0.38446158
mp-626680,0.25,0.40281326
mp-644225,0.18,0.41106302
mp-649,0.34,-0.1235554
mp-754480,0.28,0.20203333
mp-754516,0.29,0.24987106
mp-754777,0.33,0.047370568
mp-754826,0.39,0.40113527
mp-774,0.28,0.39983326
mp-8439,0.25,0.24258824
mp-862669,0.27,0.23969026
mp-862747,0.3,0.4773183
mp-91,0.29,0.32809794
mp-985280,0.34,0.03819774
mp-1021669,0.41,0.101197496
mp-10314,0.24,0.2862575
mp-11984,0.21,0.32729548
mp-13155,0.29,1.3197415
mp-1343,0.34,0.33714944
mp-13947,0.3,0.3029399
mp-14024,0.32,-0.034079984
mp-19908,0.32,0.30425608
mp-20120,0.26,0.5411219
mp-20199,0.3,0.19230287
mp-20695,0.28,0.11464898
mp-227,0.33,0.20789514
mp-22993,0.39,0.35245144
mp-2642,0.45,0.605783
mp-30930,0.12,0.277879
mp-3678,0.27,0.19028006
mp-3751,1.11,0.06314133
mp-4316,0.26,0.3035717
mp-4661,0.31,0.20060246
mp-5106,0.26,0.25446272
mp-550908,0.24,0.15408848
mp-554278,0.35,0.353606
mp-557266,0.33,0.30388772
mp-557929,0.38,-0.19335707
mp-631254,0.76,0.12363781
mp-631410,-5.31,-2.1041088
mp-631553,-0.41,-0.08277683
mp-864804,0.38,0.3641591
mp-865027,0.31,0.0016699284
mp-865789,0.36,0.42611963
mp-865918,0.2,0.4207645
mp-978851,0.21,-0.10036937
mp-982004,0.33,0.2751792
mp-1017377,0.27,0.2742495
mp-13148,0.47,0.08658539
mp-15776,0.23,0.54588634
mp-21075,0.2,0.66960365
mp-21409,-0.19,0.34100544
mp-22595,0.26,0.21653037
mp-23050,0.29,0.070190474
mp-2551,0.39,0.18030702
mp-30560,0.81,-0.08141866
mp-4355,0.32,0.15593652
mp-546079,0.37,0.0084141195
mp-570293,0.3,0.14463161
mp-610917,0.38,0.30254996
mp-742,0.31,0.64632404
mp-753360,0.26,-0.14740619
mp-774411,0.21,0.14258234
mp-817,0.39,0.23334025
mp-862883,0.33,0.32962155
mp-864769,0.36,0.40209287
mp-865006,0.22,0.2943377
mp-866271,0.59,0.3233729
mp-975028,0.21,0.0008737296
mp-975794,0.33,0.35587305
mp-976419,0.37,0.21488087
mp-979413,0.21,-0.09533432
mp-981382,0.38,0.079003856
mvc-15605,0.27,0.1545041
mp-1002182,-2.89,-0.27010062
mp-1025205,0.29,0.24989335
mp-1050,0.33,0.123834535
mp-13109,0.26,0.15179567
mp-18724,0.32,0.027849942
mp-18937,0.32,0.56628424
mp-19856,0.35,0.20865257
mp-2076,0.23,1.2819982
mp-21078,0.32,0.42012733
mp-23713,0.22,0.46246856
mp-2525,0.37,0.5737057
mp-33,0.24,0.48858255
mp-33588,0.22,0.3617242
mp-6654,0.28,0.4755109
mp-676416,0.24,0.17413066
mp-765406,0.3,0.5166134
mp-8191,0.3,0.35844147
mp-8624,0.23,0.39683127
mp-862936,0.55,0.34433454
mp-864941,0.3,0.116396174
mp-865181,0.31,0.21949683
mp-865281,0.35,0.35850304
mp-865460,0.13,0.4194445
mp-865737,0.38,0.22449295
mp-866156,0.32,0.29844117
mp-867222,0.28,0.31974208
mp-867863,0.35,0.23433961
mp-9580,-0.59,0.45231384
mp-976751,0.28,-0.21294121
mp-979423,0.22,0.27891523
mvc-13997,0.37,0.3987612
mp-1008820,0.38,1.8181847
mp-10165,0.23,0.16156574
mp-1019612,0.31,0.39664048
mp-1025306,0.37,0.53329164
mp-1039305,-47.53,-14.049719
mp-11471,0.33,0.27143645
mp-135,0.36,0.7122886
mp-189,0.29,0.30750078
mp-1944,0.19,0.4453714
mp-20112,0.32,0.5626552
mp-2062,0.3,0.12885372
mp-21092,0.42,0.35705763
mp-21879,0.3,0.33423787
mp-30766,0.2,-0.08068591
mp-30866,0.3,0.33370864
mp-3102,0.26,0.05940713
mp-3862,0.22,0.29205334
mp-443,0.4,0.23545645
mp-4634,0.29,0.33837074
mp-541037,0.36,0.45097405
mp-555014,0.4,0.22416483
mp-571030,0.37,0.6574649
mp-62,0.48,0.7110968
mp-631316,-0.05,0.38453835
mp-661,0.24,0.29309607
mp-7303,0.29,0.2460457
mp-753826,0.29,0.068991944
mp-865202,0.44,0.27039748
mp-867156,0.33,0.16498266
mp-867779,0.31,0.26981926
mp-8962,0.32,0.6963184
mp-9258,0.24,0.0402738
mp-9479,0.25,0.16092812
mp-972087,0.23,0.77831846
mp-972978,0.66,0.08031939
mp-973830,0.54,0.087767825
mp-974307,0.38,0.12933756
mp-974827,0.39,0.26272196
mp-979289,0.27,0.33800232
mp-984719,0.42,0.7101179
mp-9958,0.22,0.7090116
mp-998883,0.4,0.46657878
mp-999257,0.33,0.121203616
mvc-11231,0.64,0.5263017
mp-1001023,0.27,-0.45611107
mp-1008275,0.19,0.19905137
mp-1008631,0.29,0.10129659
mp-1018849,0.32,0.22766279
mp-1019319,0.26,0.34655297
mp-1021478,0.26,0.74193704
mp-1029444,0.3,0.1472211
mp-1029832,0.51,0.58149207
mp-1029903,0.28,0.3829233
mp-1039073,0.35,0.9374184
mp-11301,0.26,0.32094306
mp-11468,0.3,1.5566894
mp-16726,0.19,0.16886137
mp-178,0.29,0.34246832
mp-2061,0.31,0.31839448
mp-22144,0.26,0.21122889
mp-22716,0.33,0.4511059
mp-27145,0.24,0.26945144
mp-30485,0.32,0.28976858
mp-4253,0.32,0.19900067
mp-5015,0.34,0.25164658
mp-5129,0.24,0.098203704
mp-556536,0.34,0.017840177
mp-561536,0.34,0.29638404
mp-567626,0.56,0.31300288
mp-568541,0.2,0.13801388
mp-570822,0.35,0.12556829
mp-6178,1.01,0.53817624
mp-631409,-0.79,0.6501629
mp-672645,0.3,0.2056935
mp-6982,0.41,0.18324368
mp-8023,0.55,-0.39820638
mp-863724,0.56,0.38934928
mp-864807,0.35,0.33710462
mp-866109,0.31,0.27437365
mp-973353,0.45,-0.028645322
mp-1001785,0.52,0.31310546
mp-1011860,0.25,0.23720707
mp-1038879,0.42,0.020859793
mp-10716,0.32,0.20837666
mp-11157,0.19,-0.14820266
mp-11369,0.3,0.19608022
mp-11444,0.28,0.35202688
mp-12684,0.24,0.22367404
mp-12760,0.29,0.5235413
mp-22150,0.32,0.19006424
mp-22636,0.33,0.23226388
mp-22746,0.25,0.3985486
mp-22967,0.24,0.55526775
mp-27,0.46,0.12132098
mp-30404,0.34,0.4215548
mp-3791,0.27,0.29654568
mp-4864,0.21,-0.057874084
mp-4889,0.32,0.27455986
mp-542136,0.27,0.27165097
mp-67,0.26,0.44289684
mp-754850,0.25,-0.008781552
mp-755543,0.28,0.27300632
mp-7948,0.33,0.2688316
mp-8398,0.24,0.29110694
mp-862291,0.29,0.34907794
mp-862830,0.4,0.4627639
mp-961686,0.41,0.23741527
mp-972156,0.27,0.5976555
mp-974335,0.24,0.36520934
mp-976414,0.22,0.47753316
mp-999118,0.42,0.040853366
mp-1009756,0.32,-0.998929
mp-1017532,0.24,0.20124702
mp-12077,0.24,0.36462528
mp-12571,0.18,0.47279543
mp-15685,0.25,0.12500007
mp-15988,0.24,0.20824514
mp-20055,0.31,0.17659096
mp-2667,0.25,0.30152065
mp-30820,0.3,0.28835416
mp-3587,0.32,0.28961325
mp-3686,0.27,0.26282609
mp-4809,0.17,0.30037534
mp-4984,0.28,0.03246604
mp-5042,0.26,0.41865873
mp-5632,0.31,0.26752204
mp-568177,0.2,0.42719573
mp-569593,0.25,-0.12388109
mp-569858,0.33,0.13958617
mp-580886,0.25,0.2228534
mp-631412,0.46,0.5174884
mp-636056,-0.34,0.41198838
mp-675798,0.3,0.100737914
mp-6927,0.37,0.089496866
mp-7420,0.22,0.24626057
mp-7478,0.25,0.2269231
mp-861733,0.41,0.3871345
mp-861905,0.43,0.4490509
mp-867274,0.28,0.15136932
mp-867288,0.35,0.51609105
mp-9124,0.21,0.127598
mp-978797,0.27,0.26322454
mp-979265,0.39,0.24610935
mp-979614,0.27,0.22064935
mp-979951,-0.09,0.4078039
mp-980905,0.51,0.09526779
mp-1009133,0.28,0.42796713
mp-1009753,0.95,0.3782553
mp-1018043,0.36,0.387492
mp-1019740,0.22,0.3801446
mp-13937,0.65,0.32204324
mp-14587,0.27,0.27657312
mp-188,0.32,0.24781604
mp-20452,0.26,0.041735336
mp-20983,0.23,0.2617663
mp-24147,0.27,0.5587202
mp-2529,0.33,0.2725811
mp-30784,0.29,-0.09847529
mp-3203,0.3,0.0590211
mp-33708,0.33,0.20159908
mp-37153,0.46,0.27788252
mp-4170,0.3,0.19855471
mp-569204,0.32,0.30146247
mp-684709,0.18,0.42585427
mp-7541,0.25,0.48119897
mp-768864,0.26,0.24982928
mp-778,0.32,0.0421838
mp-862699,0.28,0.19242744
mp-931,0.3,0.5952767
mp-961673,0.28,0.2903577
mp-972327,0.3,0.34270644
mp-974315,0.43,0.24280165
mp-1018015,0.4,0.030338988
mp-1025265,0.31,0.5169329
mp-1025266,0.3,0.2592376
mp-1472,0.14,-0.3275668
mp-19019,0.33,0.12276815
mp-20423,0.39,0.19747339
mp-2194,0.2,0.4334157
mp-3042,0.3,0.2902385
mp-559092,0.3,0.17719321
mp-568564,0.39,0.49822694
mp-571185,1.2,0.32550675
mp-607,0.49,0.24133156
mp-6353,0.25,0.52959585
mp-864940,0.29,0.33671027
mp-889,0.21,0.35058236
mp-9556,0.19,0.48709357
mp-1008483,0.42,0.24706514
mp-10162,0.29,0.35224187
mp-1016876,0.37,0.14334677
mp-10178,0.34,0.86589533
mp-1018134,0.29,1.2678612
mp-1018851,0.5,0.38919407
mp-1029659,0.25,0.48878735
mp-1029702,0.29,0.4960428
mp-12697,0.24,0.089855865
mp-142,0.22,6.296055
mp-14549,0.41,-0.5797926
mp-2039,0.39,0.49707752
mp-25385,0.32,0.3347687
mp-486,0.23,0.5055572
mp-5350,0.23,0.25716794
mp-552857,0.26,0.17394648
mp-559264,0.24,-0.15921792
mp-559847,0.38,0.35952574
mp-722913,0.24,0.49745208
mp-754311,0.21,0.052056655
mp-7798,0.26,0.36967498
mp-7976,0.25,0.16754262
mp-8470,0.31,0.33790213
mp-861663,0.26,0.3734622
mp-866018,0.29,0.27112716
mp-866127,0.31,0.25279218
mp-973066,0.62,0.26187927
mp-997182,0.27,-0.5860267
mp-998980,0.21,0.2001097
mp-1014257,0.24,0.532537
mp-1025158,0.34,0.48485166
mp-1029542,0.22,0.24534266
mp-10312,0.3,0.43895262
mp-10699,0.32,0.276358
mp-10853,0.2,0.30853957
mp-11597,0.33,0.2969466
mp-1394,0.34,0.21305884
mp-15803,0.33,0.16791846
mp-20238,0.26,0.020247653
mp-20738,0.22,0.35528845
mp-22469,0.34,0.620016
mp-22875,0.36,0.3853131
mp-27275,0.26,0.27095652
mp-29750,0.34,0.53092355
mp-30572,0.27,0.1284642
mp-30721,0.49,0.018240854
mp-3591,0.3,0.3624586
mp-558137,0.22,0.26491868
mp-567789,0.24,0.28649276
mp-568746,0.35,-0.03043957
mp-569544,0.25,0.2675889
mp-569960,0.28,0.3737027
mp-570960,0.35,0.33905166
mp-6521,0.3,0.08313309
mp-697111,0.3,0.26928133
mp-755089,0.28,0.1284786
mp-7554,0.57,0.1732551
mp-858,0.2,0.090166286
mp-865666,0.58,0.31256652
mp-866056,0.39,0.5741469
mp-867117,0.34,0.16608776
mp-9711,0.26,0.3608938
mp-976847,0.37,0.43407184
mp-977553,0.32,0.44499087
mp-1038818,3.82,0.50716573
mp-112,0.24,0.7319135
mp-11488,-0.0,0.12998925
mp-15987,0.27,0.4819709
mp-19005,0.3,0.20582764
mp-2118,0.22,0.63834804
mp-21343,0.22,0.25632626
mp-22309,0.23,0.30978495
mp-22717,0.31,0.44648165
mp-23202,0.25,0.20471065
mp-23860,0.3,0.5213501
mp-28084,0.29,0.31091136
mp-30570,0.41,-0.20271204
mp-40189,0.6,0.20769285
mp-4181,0.3,0.3499815
mp-4251,0.28,0.25588936
mp-505554,0.24,0.08474313
mp-5112,0.21,0.100421414
mp-541837,0.22,-0.3194366
mp-567617,0.26,0.5872858
mp-7032,0.26,0.12701343
mp-7786,0.29,0.36117005
mp-7961,-0.09,0.3641562
mp-850878,0.23,0.1414723
mp-865158,0.3,0.27647626
mp-867805,0.1,0.41265994
mp-961645,0.55,-0.0036895424
mp-961699,-3.24,-2.295187
mp-971833,0.34,0.3542381
mp-973217,0.36,0.10086958
mp-973890,0.31,0.48830974
mp-977128,0.39,0.07138996
mp-977407,0.24,0.39906174
mp-9921,0.27,-0.019344911
mp-997024,0.32,0.32016796
mp-999576,0.29,0.1414793
mp-1008506,0.19,0.5969006
mp-1013704,0.18,-0.5882564
mp-1025557,0.26,-0.0036070198
mp-1432,0.24,0.8104623
mp-16272,0.18,0.45086044
mp-1731,0.41,0.1807429
mp-18965,0.35,-0.20537828
mp-19991,0.29,0.59607035
mp-20185,0.19,0.40042
mp-20661,0.25,0.7319629
mp-22731,0.39,0.34096462
mp-22880,0.27,0.43023545
mp-22883,0.24,0.69242656
mp-25,0.28,0.51615816
mp-2606,0.32,0.7557128
mp-28602,0.24,0.073151514
mp-29133,0.27,0.31753546
mp-30741,0.28,0.6114196
mp-30744,0.27,0.6226408
mp-30872,0.27,0.058909222
mp-31178,0.23,0.32983714
mp-34903,0.29,0.4548431
mp-504974,0.36,0.19506304
